item,genres
87234,Comedy|Drama|Romance
87298,Comedy|Drama
87304,Drama
87306,Mystery|Sci-Fi|Thriller
87308,Drama|Romance
87430,Action|Adventure|Sci-Fi
87485,Comedy
87520,Action|Adventure|Sci-Fi|War
87522,Comedy|Drama|Romance
87529,Action|Adventure|Comedy|Fantasy
87660,Drama
87869,Comedy|Crime
87876,Adventure|Animation|Children|Comedy
88118,Crime|Drama|Thriller
88125,Action|Adventure|Drama|Fantasy|Mystery
88127,Documentary
88129,Crime|Drama|Film-Noir|Thriller
88140,Action|Adventure|Sci-Fi|Thriller|War
88163,Comedy|Drama|Romance
88179,Drama|Romance
88235,Comedy|Crime
88267,Animation|Children|Comedy
88345,Animation|Comedy
88405,Comedy|Romance
88515,Action|Crime|Thriller
88672,Comedy
88744,Action|Drama|Sci-Fi|Thriller
88785,Comedy
88810,Drama
88812,Action|Comedy|Crime
88932,Horror|Thriller
88950,Drama
88954,Comedy
89030,Comedy|Horror
89039,Drama|Romance|Sci-Fi
89047,Drama
89072,Horror
89074,Documentary
89085,Drama|Thriller
89087,Action|Adventure|Drama|Thriller
89090,Documentary
89118,Drama
89190,Action|Adventure|Fantasy
89260,Documentary
89305,Adventure|Comedy
89343,Horror|Thriller
89470,Sci-Fi|Thriller
89492,Drama
89535,Comedy|Drama
89629,Action|Crime|Thriller
89678,Drama|Romance
89745,Action|Adventure|Sci-Fi
89753,Drama|Film-Noir|Thriller
89759,Drama
89761,Drama|Thriller
89774,Drama
89780,Mystery|Sci-Fi
89804,Drama
89840,Action|Thriller
89864,Comedy|Drama
89904,Drama|Romance
90057,Drama
90249,Action|Drama|Sci-Fi
90266,Documentary
90345,Horror|Mystery|Sci-Fi|Thriller
90357,Drama
90374,Drama|Thriller
90376,Drama|Thriller
90403,Action|Adventure
90405,Crime|Sci-Fi|Thriller
90430,Comedy|Drama
90439,Drama|Thriller
90469,Horror
90522,Adventure|Comedy|Thriller
90524,Action|Drama|Mystery|Thriller
90528,Crime|Drama|Thriller
90531,Drama
90576,Comedy|Romance
90600,Action|Crime|Thriller
90603,Action|Animation|Crime
90645,Drama
90647,Adventure|Animation|Comedy|Fantasy
90717,Action|Comedy|Crime
90719,Drama
90738,Action|Crime|Drama|Mystery|Thriller
90746,Action|Animation|Mystery
90809,Drama
90866,Children|Drama|Mystery
90888,Action|Drama|Fantasy
90914,Action|Drama
90943,Documentary
90947,Drama
91077,Comedy|Drama
91079,Drama|Romance
91094,Children|Comedy|Musical
91104,Adventure|Drama|Fantasy|Romance
91126,Drama|War
91128,Comedy|Drama|Thriller
91134,Drama
91199,Drama|Romance
91233,Animation|Comedy|Sci-Fi
91323,Comedy
91325,Drama
91414,Animation|Children|Comedy|Drama
91485,Action|Adventure
91488,Animation|Children|Musical
91500,Action|Adventure|Drama|Sci-Fi|Thriller
91529,Action|Adventure|Crime
91535,Action|Adventure|Drama|Thriller
91542,Action|Adventure|Comedy|Crime|Mystery|Thriller
91548,Documentary|Drama
91571,Drama|Thriller
91622,Comedy|Drama
91628,Comedy|Romance
91630,Action|Adventure|Thriller
91653,Comedy|Drama
91658,Drama|Thriller
91690,Comedy
91842,Action|Crime|Drama|Thriller
91869,Documentary
91890,Drama
91974,Action|Fantasy|Horror
91976,Action|Drama
91978,Crime|Thriller
92008,Action|Thriller
92048,Drama|Thriller
92243,Drama|War
92259,Comedy|Drama
92420,Action|Sci-Fi|Thriller
92422,Drama|Horror|Thriller
92475,Documentary
92507,Action|Crime|Mystery|Thriller
92509,Drama|Romance
92535,Comedy
92643,Children|Comedy|Drama
92694,Drama|Romance|Sci-Fi
92920,Drama
93040,Documentary|War
93265,Drama
93270,Comedy
93272,Animation|Fantasy|Musical
93287,Comedy
93297,Action|Thriller|War
93326,Action|Comedy|Romance
93363,Action|Adventure|Sci-Fi
93422,Comedy
93443,Comedy|Drama
93475,Horror|Thriller
93498,Drama
93510,Action|Comedy|Crime
93512,Comedy|Drama
93563,Action|Sci-Fi|Thriller
93721,Documentary
93740,Comedy|Drama|Romance
93766,Action|Adventure|Fantasy
93790,Drama
93805,Action|Comedy|Sci-Fi
93831,Comedy
93838,Action|Crime
93840,Comedy|Horror|Sci-Fi|Thriller
93855,Comedy|Drama
93982,Mystery|Thriller
93988,Drama|Romance
94015,Adventure|Comedy|Fantasy
94018,Action|Sci-Fi|Thriller
94070,Comedy|Drama
94126,Crime|Drama
94150,Comedy|Romance
94266,Comedy|Romance
94405,Action|Crime|Thriller
94466,Drama|Sci-Fi
94478,Comedy|Horror
94677,Comedy
94777,Action|Comedy|Sci-Fi
94780,Action|Adventure|Drama
94833,Adventure|Animation|Children|Comedy
94864,Action|Horror|Sci-Fi
94896,Comedy|Crime|Drama
94931,Drama|Romance
94953,Comedy
94959,Comedy|Drama|Romance
94985,Action|Crime|Drama|Thriller
95088,Comedy|Drama
95105,Adventure|Animation|Children|Comedy
95135,Comedy|Drama
95167,Action|Adventure|Animation|Children
95201,Comedy
95207,Action|Fantasy|Horror|Thriller
95307,Comedy|Drama|Musical
95309,Comedy|Drama|Romance
95311,Animation|Children|Comedy|Fantasy
95313,Adventure|Animation|Children|Comedy
95377,Animation|Comedy|Musical
95441,Comedy|Fantasy
95449,Drama|Romance
95510,Action|Adventure|Sci-Fi
95543,Adventure|Animation|Comedy
95558,Drama|Fantasy
95567,Drama
95583,Crime|Drama|Thriller
95654,Animation|Children
95720,Comedy|Sci-Fi
95761,Crime|Thriller
95858,Animation|Children|Comedy
95873,Comedy|Fantasy|Romance
95875,Action|Sci-Fi|Thriller
95939,Comedy|Drama
96079,Action|Adventure|Thriller
96110,Comedy
96121,Comedy|Drama
96150,Documentary
96281,Adventure|Animation|Comedy
96314,Comedy|Drama|Romance
96417,Action|Thriller
96432,Crime|Drama
96467,Comedy|Drama
96488,Documentary
96567,Drama|Romance
96588,Comedy|Musical
96606,Documentary
96610,Action|Crime|Sci-Fi
96612,Drama|Thriller
96655,Comedy|Drama|Sci-Fi
96691,Action|Horror|Sci-Fi
96693,Drama
96728,Drama
96737,Action|Sci-Fi
96751,Drama|Thriller
96811,Crime|Drama|Thriller
96821,Drama|Romance
96829,Drama
96832,Drama|Fantasy|Musical|Mystery|Sci-Fi
96857,Drama|Mystery|Thriller
96861,Action|Crime|Drama|Thriller
96911,Drama|Romance
97024,Drama|Romance
97057,Adventure|Documentary|Drama
97168,Documentary
97172,Animation|Comedy|Horror
97188,Horror|Thriller
97225,Animation|Children|Comedy
97304,Drama|Thriller
97306,Comedy|Crime
97328,Comedy|Drama
97393,Documentary
97395,Documentary
97673,Documentary
97752,Drama|Sci-Fi
97860,Crime|Drama|Thriller
97866,Documentary
97870,Drama
97913,Animation|Comedy
97921,Comedy|Drama
97923,Drama
97936,Drama
97938,Adventure|Drama
98017,Drama
98056,Drama|Romance
98122,Documentary
98124,Action|Animation|Sci-Fi
98154,Drama|War
98203,Adventure|Drama|Fantasy|Romance
98243,Adventure|Animation|Fantasy
98361,Drama|Fantasy|Thriller
98491,Animation|Comedy|Romance
98585,Drama
98604,Animation|Drama|Romance
98809,Adventure|Fantasy
98961,Action|Drama|Thriller
99007,Comedy|Horror|Romance
99112,Action|Crime|Thriller
99114,Action|Drama|Western
99117,Drama
99145,Drama|Thriller
99149,Drama|Musical|Romance
99220,Comedy|Drama
99437,Comedy|Fantasy|Horror
99468,Documentary
99728,Action|Crime|Drama
99750,Crime|Drama|Thriller
99813,Action|Animation
99910,Action|Crime|Thriller
99912,Horror
99917,Romance|Sci-Fi|Thriller
100108,Crime|Thriller
100163,Action|Fantasy|Horror
100244,Drama
100302,Drama|Romance|Sci-Fi
100344,Drama
100383,Crime|Drama|Mystery|Thriller
100390,Comedy|Crime
100487,Drama|Fantasy|Romance
100498,Action|Crime|Thriller
100527,Drama|Mystery|Romance
100556,Documentary
100714,Drama|Romance
100745,Documentary
101025,Adventure|Fantasy
101088,Drama|Mystery|Thriller
101106,Documentary
101112,Action|Adventure|Fantasy
101142,Adventure|Animation|Comedy
101285,Comedy|Crime|Drama
101360,Drama|Thriller
101362,Action|Thriller
101525,Crime|Drama
101577,Action|Adventure|Romance
101739,Horror
101741,Crime|Thriller
101864,Action|Adventure|Sci-Fi
101895,Drama
101962,Animation|Fantasy
101973,Drama|Thriller
102033,Action|Comedy|Crime
102123,Action|Comedy
102125,Action|Sci-Fi|Thriller
102194,Adventure|Crime|Drama
102407,Drama
102445,Action|Adventure|Sci-Fi
102481,Comedy
102588,Documentary
102684,Drama|Thriller
102686,Comedy
102716,Action|Crime|Thriller
102720,Adventure|Animation|Fantasy
102753,Drama|Mystery|Romance
102792,Drama
102800,Comedy|Drama
102819,Drama
102880,Action|Adventure|Sci-Fi
102903,Crime|Mystery|Thriller
102993,Comedy|Drama
103027,Comedy|Drama|Romance
103042,Action|Adventure|Fantasy|Sci-Fi
103048,Comedy
103075,Crime|Horror|Thriller
103107,Documentary
103137,Crime|Drama
103141,Adventure|Animation|Comedy
103228,Action|Adventure|Sci-Fi
103235,Thriller
103249,Action|Drama|Horror
103253,Action|Drama|Sci-Fi
103279,Drama
103306,Sci-Fi|Thriller
103335,Animation|Children|Comedy
103339,Action|Drama|Thriller
103341,Action|Comedy|Sci-Fi
103372,Action|Comedy|Crime
103384,Action|Adventure|Western
103539,Comedy|Drama|Romance
103606,Comedy|Drama|Romance
103624,Drama
103659,Action|Adventure|Animation|Fantasy|Sci-Fi
103688,Horror|Thriller
103772,Action|Adventure|Fantasy|Sci-Fi
103801,Comedy|Drama|Romance
103810,Action|Comedy|Crime|Thriller
103883,Action|Comedy|Crime
103980,Drama
103984,Comedy|Drama
104069,Comedy
104078,Comedy
104211,Comedy|Crime
104241,Action|Comedy|Crime
104243,Action|Sci-Fi|Thriller
104272,Documentary
104283,Animation|Drama|Romance
104303,Drama
104337,Drama
104339,Comedy
104374,Drama|Fantasy|Romance
104841,Action|Sci-Fi
104879,Drama|Mystery|Thriller
104881,Drama|Thriller
104908,Horror|Thriller
104913,Action|Drama
104944,Drama
105197,Adventure|Drama
105211,Comedy|Drama|Romance
105213,Comedy|Drama|Romance
105355,Drama|Romance
105468,Animation|Children|Comedy|Fantasy
105504,Adventure|Drama|Thriller
105593,Comedy|Crime|Drama
105653,Action|Mystery|Thriller
105835,Comedy|Drama|Thriller
105844,Drama
105954,Action|Adventure|Drama
106002,Action|Adventure|Sci-Fi
106062,Comedy
106072,Action|Adventure|Fantasy
106100,Drama
106330,Comedy|Drama|Romance
106438,Comedy|Drama
106441,Children|Drama|War
106452,Drama
106487,Action|Adventure|Sci-Fi
106489,Adventure|Fantasy
106491,Action|Adventure|Fantasy
106642,Adventure|Drama|Sci-Fi
106696,Adventure|Animation|Comedy|Fantasy|Musical|Romance
106766,Drama
106782,Comedy|Crime|Drama
106841,Comedy|Drama
106916,Crime|Drama
106918,Adventure|Comedy|Drama
106920,Drama|Romance|Sci-Fi
107069,Action|Drama|Thriller|War
107141,Comedy|Drama
107348,Comedy
107406,Action|Drama|Sci-Fi
107771,Drama|Horror|Romance
107883,Drama|Romance
108188,Action|Drama|Thriller
108190,Adventure|Romance|Sci-Fi
108548,Comedy
108583,Comedy
108727,Drama
108729,Mystery|Thriller
108928,Action|Drama|War
108932,Action|Adventure|Animation|Children|Comedy|Fantasy
108945,Action|Crime|Sci-Fi
108979,Action|Adventure|Animation|Crime|Sci-Fi
108981,Drama|Mystery
108983,Animation
109374,Comedy|Drama
109487,Sci-Fi
109578,Action|Mystery|Thriller
109673,Action|Drama|War
109740,Comedy|Romance
109846,Adventure|Animation|Comedy
109848,Horror|Sci-Fi|Thriller
109850,Action|Crime|Drama
109864,Comedy|Crime|Drama
109895,Comedy
110102,Action|Adventure|Sci-Fi
110127,Adventure|Drama
110501,Action|Crime|Thriller
110553,Action|Sci-Fi
110586,Comedy|Drama
110591,Horror
110730,Drama|Sci-Fi
110771,Comedy|Romance
110882,Drama
111113,Comedy
111235,Documentary|Sci-Fi
111360,Action|Sci-Fi
111362,Action|Adventure|Sci-Fi
111364,Action|Adventure|Sci-Fi
111384,Thriller
111443,Comedy
111622,Comedy|Romance
111659,Action|Adventure|Children
111743,Comedy|Western
111759,Action|Sci-Fi
111921,Drama|Romance
112138,Action|Comedy|Crime
112171,Action|Crime|Thriller
112175,Action|Adventure|Animation
112183,Comedy|Drama
112290,Drama
112370,Action|Adventure|Sci-Fi
112421,Comedy|Drama|Mystery
112515,Drama|Horror|Thriller
112552,Drama
112556,Drama|Thriller
112623,Sci-Fi
112804,Drama|Sci-Fi
112852,Action|Adventure|Sci-Fi
112897,Action|Adventure
112940,Thriller
113225,Comedy|Drama|Romance
113275,Drama
113378,Drama|Sci-Fi
113573,Action|Crime|Thriller
113741,Drama|Mystery|Sci-Fi|Thriller
113829,Comedy|Drama|Romance
114028,Comedy|Drama
114060,Crime|Drama|Thriller
114180,Action|Mystery|Sci-Fi
114342,Drama
114552,Adventure|Animation|Children|Comedy|Fantasy
114662,Action|War
114795,Action|Drama|Fantasy
114935,Sci-Fi|Thriller
115122,Comedy|Horror
115149,Action|Thriller
115170,Drama
115210,Action|Drama|War
115231,Comedy
115569,Crime|Drama|Thriller
115617,Action|Animation|Comedy
116161,Drama
116797,Drama|Thriller
116799,Comedy|Crime|Drama|Mystery|Romance
116823,Adventure|Sci-Fi|Thriller
117176,Drama|Romance
117533,Documentary
117881,Drama
118696,Adventure|Fantasy
118700,Drama
118900,Drama
118997,Children|Comedy|Fantasy|Musical
119141,Action|Comedy
119145,Action|Adventure|Comedy|Crime
