writer,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
nm0662530,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0662678,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0662748,1,0,0,0,1,1,0,2,0,0,0,0,0,0,2,1,0,0
nm0663490,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
nm0664852,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0665305,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
nm0666248,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,2,0,0
nm0666791,0,1,4,4,5,1,0,0,2,0,0,1,0,1,0,0,0,0
nm0667734,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0668122,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,1,0,0
nm0668247,1,1,0,0,6,0,0,4,0,0,0,0,0,3,1,1,0,0
nm0668309,3,3,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0
nm0668754,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
nm0668902,0,0,0,0,1,0,0,4,1,0,0,1,0,4,0,0,0,0
nm0668998,0,0,3,3,0,0,0,1,1,0,0,2,0,0,0,0,0,0
nm0669379,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,0,0
nm0669756,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0
nm0670328,1,4,12,13,1,0,0,1,6,0,0,11,0,1,0,0,0,0
nm0670408,2,1,0,0,5,1,0,0,0,0,1,0,1,1,2,0,0,0
nm0671856,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
nm0672015,8,5,0,1,3,2,0,2,1,0,0,0,0,0,4,3,1,0
nm0672093,1,2,8,9,1,0,0,0,5,0,0,6,0,2,0,0,0,0
nm0672459,3,1,0,0,1,0,0,2,1,0,1,0,1,1,5,3,1,1
nm0672546,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0672769,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
nm0673279,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0674135,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
nm0674518,1,2,3,3,2,0,0,1,3,0,1,2,0,2,0,0,0,0
nm0674742,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
nm0674759,0,0,0,0,2,1,0,1,0,0,0,2,1,1,0,0,1,0
nm0674909,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0677037,0,2,3,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0677514,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0
nm0677943,5,0,0,0,5,5,0,2,0,0,0,0,1,1,0,3,1,0
nm0678104,0,1,0,2,0,0,0,3,2,0,2,0,0,0,0,1,1,0
nm0679037,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0
nm0679326,6,2,0,0,0,2,0,0,1,0,1,0,0,0,4,4,1,0
nm0680846,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,1,0,0
nm0682066,0,1,3,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0
nm0682196,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0
nm0682473,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1
nm0682757,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,1
nm0682830,0,0,0,0,1,2,0,8,1,0,0,0,0,3,0,0,0,0
nm0683282,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0
nm0683380,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0
nm0683724,0,2,5,5,3,0,0,0,1,0,0,3,0,2,0,0,0,1
nm0684083,0,0,0,0,1,0,0,7,2,0,0,0,0,1,0,0,0,0
nm0684336,0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0
nm0684342,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0685265,0,1,0,1,2,0,0,0,1,0,0,3,0,1,0,0,0,0
nm0685316,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0
nm0686233,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0686895,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
nm0687042,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,3,0,0
nm0687624,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0
nm0688117,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0688279,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,2,0,0
nm0688282,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
nm0688497,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0688585,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0
nm0689185,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0689187,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0690112,0,1,3,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0
nm0690431,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0690686,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0
nm0690770,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0690798,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0
nm0692427,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
nm0693956,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
nm0694526,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
nm0694638,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
nm0695332,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
nm0695609,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0
nm0696190,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0696247,0,0,0,0,0,0,0,6,2,0,0,1,1,4,0,0,3,0
nm0696267,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0
nm0696319,0,2,0,0,1,1,0,7,0,0,0,1,3,1,0,3,0,0
nm0696949,1,2,2,3,6,1,0,0,3,0,0,0,1,1,1,0,0,1
nm0697115,1,0,0,0,2,4,0,5,0,0,0,0,1,1,0,3,0,0
nm0697656,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0698493,5,0,0,0,17,8,0,0,0,0,2,0,0,2,0,0,2,0
nm0698873,3,2,0,0,0,0,0,2,1,0,2,0,0,0,1,3,0,0
nm0698925,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0698989,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0699535,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0700194,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0700301,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0700717,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
nm0701031,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0
nm0701233,1,1,0,0,1,0,0,0,1,0,2,0,0,1,0,1,0,0
nm0701374,3,2,0,0,0,4,0,3,0,0,0,1,1,0,3,1,0,0
nm0701918,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0702912,1,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
nm0703538,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
nm0704164,4,2,0,0,5,3,0,1,0,0,0,0,0,1,0,0,1,0
nm0704792,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0
nm0705474,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
nm0705535,0,0,0,0,1,0,0,3,0,0,0,0,0,1,1,0,0,0
nm0706182,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
nm0706296,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
nm0706311,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
nm0706898,3,2,0,0,2,1,0,0,2,0,2,0,0,0,2,2,0,0
nm0708319,0,2,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0
nm0708870,2,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
nm0708903,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
nm0709070,1,0,0,0,4,2,0,1,0,0,0,0,0,1,0,0,0,0
nm0710020,0,5,8,8,4,0,0,1,2,0,0,3,0,1,0,0,0,0
nm0710683,0,1,2,2,0,0,0,0,1,0,0,2,0,1,0,0,0,0
nm0710698,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0
nm0710723,0,0,0,0,3,0,0,1,1,1,0,0,1,3,0,1,0,0
nm0711110,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0711905,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
nm0711996,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
nm0712029,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
nm0712419,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,3
nm0712653,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0
nm0712753,3,2,0,0,0,3,0,9,0,0,0,0,0,0,1,8,1,0
nm0712947,0,0,0,0,0,1,0,3,0,1,0,0,1,1,0,1,0,1
nm0713128,0,0,0,0,1,0,0,6,0,0,0,1,1,5,0,2,0,1
nm0714114,0,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
nm0714246,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0
nm0714599,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1
nm0714695,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,5,0,0
nm0715723,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0
nm0716206,0,0,2,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0
nm0716257,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
nm0716347,4,0,0,0,2,2,0,5,0,0,1,0,0,0,0,5,1,0
nm0716391,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0716585,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
nm0716980,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0717550,5,3,3,3,3,0,0,1,0,0,1,0,0,1,1,1,1,0
nm0718031,1,2,1,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0
nm0718466,2,1,0,0,0,5,0,4,0,0,0,0,0,1,1,4,0,1
nm0718514,1,1,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0718637,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0
nm0718646,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0719756,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0
nm0720135,0,0,0,2,4,1,0,1,0,0,0,0,0,1,0,0,0,0
nm0720334,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
nm0720904,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,3,0,0
nm0721675,0,4,5,5,3,0,0,1,2,0,0,2,0,1,0,0,0,0
nm0721800,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
nm0722610,2,2,2,4,6,1,0,0,1,0,0,0,0,1,0,0,0,0
nm0723351,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
nm0723468,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
nm0723633,0,1,2,2,1,0,0,2,0,0,0,2,0,2,0,0,0,0
nm0723692,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
nm0723704,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
nm0723827,0,0,0,0,1,1,0,3,0,0,0,0,0,1,1,0,0,0
nm0724167,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,1,0,0
nm0724255,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
nm0724514,4,1,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,0
nm0724938,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0
nm0725006,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
nm0725009,1,2,0,0,5,2,0,0,0,0,0,1,1,2,0,0,1,0
nm0725034,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0
nm0725075,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,0,0,0
nm0725379,2,2,0,0,1,1,0,3,1,0,2,0,1,0,2,2,0,0
nm0725564,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0725766,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
nm0725983,1,1,0,0,2,1,0,3,0,0,0,0,1,0,0,0,1,0
nm0726472,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0
nm0727211,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0
nm0727370,1,2,7,8,1,0,0,1,3,0,0,5,0,2,0,0,0,0
nm0728307,0,0,0,0,6,1,0,2,0,0,0,0,1,4,0,0,0,0
nm0729151,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0730385,0,0,0,1,1,0,0,1,1,0,0,3,0,2,0,0,0,0
nm0730422,1,2,0,1,2,0,0,3,2,0,1,0,0,0,3,1,0,0
nm0730850,3,2,0,0,2,2,0,2,0,1,0,0,0,0,0,1,1,0
nm0731271,0,5,6,7,3,0,0,3,1,0,0,4,0,3,0,0,0,0
nm0731592,0,0,0,0,1,1,0,2,0,0,0,1,1,1,0,0,1,0
nm0731679,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
nm0732430,0,0,0,0,3,1,0,4,1,0,0,0,1,1,0,3,1,0
nm0732452,1,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
nm0734441,3,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,0
nm0734472,9,8,0,0,1,0,0,3,0,0,0,0,1,1,12,3,0,0
nm0734742,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0
nm0734900,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0736622,4,0,0,0,7,2,0,0,1,0,0,0,0,0,1,1,0,0
nm0736966,3,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,0,0
nm0737216,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0
nm0738908,0,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0,0
nm0739744,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
nm0740021,0,0,0,0,1,0,0,5,2,0,0,0,0,1,0,0,0,0
nm0740115,2,1,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0
nm0740160,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0
nm0740400,0,0,0,0,4,0,0,7,0,0,0,0,0,2,0,2,0,0
nm0740568,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0
nm0741262,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
nm0741439,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0741544,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,2,0,0
nm0741582,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,0
nm0741627,1,1,0,0,0,2,0,4,0,0,0,0,0,0,0,1,2,0
nm0741656,2,4,0,1,0,0,0,2,3,0,1,0,0,1,1,2,0,0
nm0741740,0,0,0,0,5,2,0,1,0,0,0,0,0,1,0,0,1,0
nm0742194,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0
nm0742236,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0742279,0,2,0,0,0,0,0,5,5,0,1,0,0,6,0,3,0,0
nm0742797,7,5,0,1,3,0,0,4,2,0,0,0,1,2,3,2,0,0
nm0743232,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0
nm0743584,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0
nm0744023,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0
nm0744035,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0
nm0744081,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
nm0744429,10,15,11,10,10,0,0,1,11,0,0,4,0,5,3,2,1,2
nm0744562,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0,0
nm0744793,0,2,2,2,0,0,0,0,1,0,0,2,0,2,0,0,0,0
nm0744834,1,0,0,0,0,2,0,0,0,0,4,0,0,0,1,3,0,0
nm0744839,2,1,0,0,1,1,0,10,1,0,0,0,1,3,1,3,1,0
nm0744980,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0
nm0745330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
nm0745861,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0745866,0,0,0,0,1,0,0,1,0,2,0,1,2,1,0,1,0,0
nm0746830,2,8,0,1,0,0,0,2,8,0,0,0,2,1,0,1,0,0
nm0748022,0,1,0,2,2,0,0,4,1,0,1,0,1,2,4,3,0,0
nm0748438,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,1,0
nm0748665,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0748874,0,1,1,2,5,0,0,1,4,0,0,0,0,1,1,0,0,0
nm0750000,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
nm0750357,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
nm0750701,2,1,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0
nm0751080,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0
nm0751102,1,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0,1,0
nm0751207,1,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0
nm0751516,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0751652,0,0,0,0,1,0,0,0,0,0,3,0,0,0,2,1,0,0
nm0751720,1,0,0,0,3,3,0,2,0,0,0,0,0,1,0,2,0,0
nm0752328,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
nm0752485,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0
nm0752968,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0
nm0753452,0,0,0,0,6,0,0,1,0,0,0,3,0,3,0,0,0,0
nm0754836,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0
nm0755274,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
nm0755981,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
nm0756983,1,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0
nm0758574,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0759029,0,0,0,0,1,1,0,4,0,0,0,0,0,1,0,0,1,0
nm0759041,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0759166,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
nm0759207,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0
nm0759270,0,0,0,0,3,0,0,1,0,0,0,0,0,3,0,1,0,0
nm0761498,0,6,7,6,3,0,0,2,2,0,0,4,0,2,1,0,0,0
nm0762727,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
nm0764545,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
nm0764832,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,2,0,0
nm0764982,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
nm0765091,3,3,0,0,5,1,0,8,0,0,0,0,0,2,3,2,0,0
nm0765859,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0
nm0766199,2,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0
nm0766499,1,0,0,0,2,2,0,2,0,0,2,0,1,0,0,1,0,0
nm0767110,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
nm0769227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
nm0769249,1,1,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1
nm0769840,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0770005,2,1,0,0,4,0,0,6,0,0,0,0,0,6,1,1,2,0
nm0770337,1,1,0,0,1,0,0,1,1,0,3,0,0,1,1,1,0,0
nm0770649,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0770974,0,0,0,0,3,0,0,2,0,0,0,1,0,2,0,0,0,0
nm0771054,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
nm0771065,2,1,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0
nm0771228,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,0,0
nm0771496,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0
nm0771512,2,1,0,0,0,1,0,3,0,0,0,0,0,0,0,2,3,0
nm0771535,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0
nm0772522,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
nm0773603,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
nm0773660,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
nm0773759,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0774792,1,3,3,4,2,0,0,0,2,0,0,3,0,3,0,0,0,0
nm0775017,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0
nm0775977,0,0,0,0,1,1,0,4,0,1,0,0,0,1,0,0,0,0
nm0776068,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0
nm0776107,0,6,6,5,5,0,0,0,4,0,0,1,0,2,0,0,0,0
nm0776114,0,2,0,1,4,0,0,1,1,0,0,0,0,1,1,0,0,0
nm0776433,0,0,5,5,5,0,0,1,0,0,0,1,0,0,0,0,0,0
nm0777043,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
nm0777442,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0778476,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
nm0778818,0,0,0,1,4,0,0,1,1,0,0,5,0,5,0,0,0,0
nm0778819,0,2,0,2,0,0,0,3,1,0,1,0,0,0,1,1,0,0
nm0779170,0,1,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0
nm0779433,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
nm0780620,1,2,2,3,6,1,0,0,3,0,0,0,1,1,1,0,0,1
nm0780799,1,2,8,9,0,0,0,1,5,0,0,7,0,1,0,0,0,0
nm0780833,0,1,0,1,3,0,0,5,1,0,0,3,0,1,0,0,0,0
nm0781777,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
nm0781895,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0
nm0781981,0,0,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0
nm0782436,0,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0
nm0782711,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0
nm0783100,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,1,0
nm0783536,0,1,0,0,8,0,0,0,0,0,3,0,0,1,0,0,0,0
nm0783544,1,0,0,1,2,0,0,2,2,0,4,1,2,3,0,4,0,0
nm0783913,3,4,0,0,1,1,0,2,1,0,0,0,1,2,2,4,0,0
nm0785245,1,0,0,0,0,0,0,2,1,0,1,0,0,0,2,2,0,0
nm0785311,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
nm0785684,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
nm0786827,0,0,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0
nm0787033,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
nm0787072,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
nm0787289,0,0,0,0,1,3,0,4,0,0,2,0,8,1,0,6,0,0
nm0788234,1,1,0,0,2,0,0,2,0,0,0,0,2,2,1,0,0,0
nm0788454,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nm0788526,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
nm0788630,1,0,0,0,5,0,0,0,0,0,0,1,0,4,0,0,1,0
nm0788991,1,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,2,0
nm0789100,0,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
nm0789520,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0
nm0789624,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0
nm0789737,0,0,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,0
nm0789873,1,1,4,4,0,1,0,1,1,0,0,1,0,0,0,0,0,0
nm0790654,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
nm0790775,0,0,0,0,8,4,0,0,1,0,0,0,0,3,1,0,0,0
nm0791084,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
nm0791217,0,0,0,0,2,0,0,3,1,0,4,0,0,0,3,0,0,0
nm0791672,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0
nm0792589,2,2,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0
nm0792670,1,1,0,0,0,1,0,5,0,1,2,0,0,1,2,1,3,0
nm0792773,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0
nm0792845,0,0,0,0,1,1,0,5,0,0,0,0,1,3,0,1,1,0
nm0793881,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0
nm0794326,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0
nm0794385,2,0,3,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0
nm0795290,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
nm0795461,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
nm0795575,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
nm0795953,10,2,0,0,0,1,0,1,0,0,7,0,0,0,10,4,0,0
nm0795975,9,7,4,1,0,0,0,0,3,0,0,0,0,0,8,0,0,0
nm0796117,2,2,0,1,1,0,0,5,3,0,3,0,4,0,4,4,0,0
nm0796124,2,0,0,1,8,0,0,1,0,0,0,0,0,3,0,1,0,0
nm0796950,9,7,4,1,0,0,0,0,3,0,0,0,0,0,8,0,0,0
