item,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
7562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7569,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7572,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7573,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7577,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
7578,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7579,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
7580,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7584,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7585,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7587,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7614,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7617,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7620,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7624,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7646,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7669,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7698,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7700,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7701,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7705,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7706,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7708,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7713,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
7714,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
7720,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7728,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
7742,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7743,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7748,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7756,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7757,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7766,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
7767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7771,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7781,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7787,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7790,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7802,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7809,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7811,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
7815,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7817,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7820,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7826,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7831,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
7832,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7833,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7834,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
7835,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0
7836,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7840,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7842,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
7843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7844,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7845,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7846,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
7879,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7883,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7884,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7888,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7891,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7895,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7915,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7918,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7919,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7920,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7924,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7925,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7926,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
7930,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
7932,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7933,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7937,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7940,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7941,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7942,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7943,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7944,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7951,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7979,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7980,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7981,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7982,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7990,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8008,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
8010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8015,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8016,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8017,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8019,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
8033,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
8039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8042,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8044,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8045,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8056,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
8094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
8117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8121,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8130,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8131,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8157,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8158,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8167,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8169,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8183,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8188,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8190,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
8191,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8195,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
8196,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8197,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8208,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8221,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8225,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8228,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8235,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8239,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8253,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8254,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
8256,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8260,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8266,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8270,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8273,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8295,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
8327,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8330,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8336,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8337,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8341,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8360,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8361,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8362,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8364,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8366,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8368,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8369,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8370,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
8371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8372,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8385,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8387,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8401,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8404,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8405,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8426,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
8446,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8456,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8459,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8464,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
8477,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8482,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
8484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8485,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8491,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8492,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
8493,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8494,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8495,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8496,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8507,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
8511,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8516,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
8520,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8521,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8526,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8529,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8530,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8531,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8533,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8534,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8535,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8542,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8573,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8574,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8575,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8576,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
8580,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8581,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8582,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8584,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8591,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8596,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8600,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8601,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8604,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8605,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8607,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8609,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8610,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8614,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8620,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
8622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8623,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8633,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8638,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8640,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8641,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8643,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8644,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8645,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8651,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8661,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8670,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8675,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8684,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8690,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
8695,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8710,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8712,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8730,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8738,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
8739,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8740,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8751,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8752,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
8753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8754,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8765,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8767,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
8768,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
8772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8783,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8784,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
8785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8795,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8796,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8798,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8799,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
8805,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8807,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8808,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8809,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8810,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8813,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8814,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8815,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8827,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
8830,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
8831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8833,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8836,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8838,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8860,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
8861,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
8862,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8865,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8866,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8869,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8870,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
8872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8873,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
